Year,NOC,Total,is_host,host_boost,host_boost_log,career_avg,delta_last,gdp_pc,gdp_pc_log,efficiency
1936,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1964,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1968,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1972,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1976,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1980,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1984,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1988,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1992,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1996,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2000,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2004,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2008,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2012,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2016,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2020,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
2024,SOL,0.0,0,0.0,0.0,0.0,0.0,,,
1896,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1900,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SOM,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SOM,0.0,0,0.0,0.0,0.0,0.0,62.7396279412993,4.13899327257758,0.0
1964,SOM,0.0,0,0.0,0.0,0.0,0.0,71.8899399360419,4.275136337497336,0.0
1968,SOM,0.0,0,0.0,0.0,0.0,0.0,80.8438204901175,4.392519151316251,0.0
1972,SOM,0.0,0,0.0,0.0,0.0,0.0,113.69240195555,4.733496573154622,0.0
1976,SOM,0.0,0,0.0,0.0,0.0,0.0,199.583547142014,5.2962329313316685,0.0
1980,SOM,0.0,0,0.0,0.0,0.0,0.0,101.499312257078,4.620052022666552,0.0
1984,SOM,0.0,0,0.0,0.0,0.0,0.0,122.493293689734,4.808056283096271,0.0
1988,SOM,0.0,0,0.0,0.0,0.0,0.0,145.341346820158,4.979085091831656,0.0
1992,SOM,0.0,0,0.0,0.0,0.0,0.0,109.204910481074,4.693226030075188,0.0
1996,SOM,0.0,0,0.0,0.0,0.0,0.0,237.241440951671,5.469078360766239,0.0
2000,SOM,0.0,0,0.0,0.0,0.0,0.0,386.119274401275,5.956146322773415,0.0
2004,SOM,0.0,0,0.0,0.0,0.0,0.0,375.410326225387,5.928019631034045,0.0
2008,SOM,0.0,0,0.0,0.0,0.0,0.0,507.03744334738,6.228584853620376,0.0
2012,SOM,0.0,0,0.0,0.0,0.0,0.0,350.261946720512,5.858681293758931,0.0
2016,SOM,0.0,0,0.0,0.0,0.0,0.0,460.928490585175,6.133242912928105,0.0
2020,SOM,0.0,0,0.0,0.0,0.0,0.0,518.16113333875,6.25028626210932,0.0
2024,SOM,0.0,0,0.0,0.0,0.0,0.0,629.538899449007,6.444987645775389,0.0
1896,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1900,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1964,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1968,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1972,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1976,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1980,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1984,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1988,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1992,SRB,0.0,0,0.0,0.0,0.0,0.0,,,
1996,SRB,0.0,0,0.0,0.0,0.0,0.0,3053.90516860949,8.02417643376061,0.0
2000,SRB,0.0,0,0.0,0.0,0.0,0.0,974.725469278615,6.882155861378929,0.0
2004,SRB,0.0,0,0.0,0.0,0.0,0.0,3597.08798057009,8.187879902826603,0.0
2008,SRB,3.0,0,0.0,0.0,0.0,3.0,7376.73517910716,8.906086432057375,0.3368482916583347
2012,SRB,4.0,0,0.0,0.0,0.11538461538461539,1.0,6263.04086072815,8.74242110665041,0.45753915891299
2016,SRB,8.0,0,0.0,0.0,0.25925925925925924,4.0,5982.37030126471,8.696572139859216,0.9199026778991921
2020,SRB,0.0,0,0.0,0.0,0.5357142857142857,-8.0,8098.70955668849,8.999460013979633,0.0
2024,SRB,5.0,0,0.0,0.0,0.5172413793103449,5.0,13679.2065983557,9.523632192298418,0.5250097755815691
1896,SRI,0.0,0,0.0,0.0,0.6666666666666666,0.0,,,
1900,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SRI,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SRI,1.0,0,0.0,0.0,0.0,1.0,,,
1952,SRI,0.0,0,0.0,0.0,0.09090909090909091,-1.0,,,
1956,SRI,0.0,0,0.0,0.0,0.08333333333333333,0.0,,,
1960,SRI,0.0,0,0.0,0.0,0.07692307692307693,0.0,,,
1964,SRI,0.0,0,0.0,0.0,0.07142857142857142,0.0,,,
1968,SRI,0.0,0,0.0,0.0,0.06666666666666667,0.0,,,
1972,SRI,0.0,0,0.0,0.0,0.0625,0.0,,,
1976,SRI,0.0,0,0.0,0.0,0.058823529411764705,0.0,,,
1980,SRI,0.0,0,0.0,0.0,0.05555555555555555,0.0,,,
1984,SRI,0.0,0,0.0,0.0,0.05263157894736842,0.0,,,
1988,SRI,0.0,0,0.0,0.0,0.05,0.0,,,
1992,SRI,0.0,0,0.0,0.0,0.047619047619047616,0.0,,,
1996,SRI,0.0,0,0.0,0.0,0.045454545454545456,0.0,,,
2000,SRI,1.0,0,0.0,0.0,0.043478260869565216,1.0,,,
2004,SRI,0.0,0,0.0,0.0,0.08333333333333333,-1.0,,,
2008,SRI,0.0,0,0.0,0.0,0.08,0.0,,,
2012,SRI,0.0,0,0.0,0.0,0.07692307692307693,0.0,,,
2016,SRI,0.0,0,0.0,0.0,0.07407407407407407,0.0,,,
2020,SRI,0.0,0,0.0,0.0,0.07142857142857142,0.0,,,
2024,SRI,0.0,0,0.0,0.0,0.06896551724137931,0.0,,,
1896,SSD,0.0,0,0.0,0.0,0.06666666666666667,0.0,,,
1900,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1964,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1968,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1972,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1976,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1980,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1984,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1988,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1992,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
1996,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
2000,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
2004,SSD,0.0,0,0.0,0.0,0.0,0.0,,,
2008,SSD,0.0,0,0.0,0.0,0.0,0.0,1654.21153546555,7.411079760674158,0.0
2012,SSD,0.0,0,0.0,0.0,0.0,0.0,1109.26050083408,7.01144885682145,0.0
2016,SSD,0.0,0,0.0,0.0,0.0,0.0,1080.14718624765,6.984852594395143,0.0
2020,SSD,0.0,0,0.0,0.0,0.0,0.0,1080.14718624765,6.984852594395143,0.0
2024,SSD,0.0,0,0.0,0.0,0.0,0.0,1080.14718624765,6.984852594395143,0.0
1896,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1900,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1904,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1908,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1912,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1920,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1924,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1928,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1932,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1936,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1948,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1952,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1956,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1960,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1964,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1968,STP,0.0,0,0.0,0.0,0.0,0.0,,,
1972,STP,0.0,0,0.0,0.0,0.0,0.0,511.225883278212,6.236811534172418,0.0
1976,STP,0.0,0,0.0,0.0,0.0,0.0,585.225491976985,6.371997229333549,0.0
1980,STP,0.0,0,0.0,0.0,0.0,0.0,828.688007722406,6.719843736557342,0.0
1984,STP,0.0,0,0.0,0.0,0.0,0.0,735.13352186245,6.600052145112112,0.0
1988,STP,0.0,0,0.0,0.0,0.0,0.0,846.60177007008,6.74123041888322,0.0
1992,STP,0.0,0,0.0,0.0,0.0,0.0,740.471318576498,6.607286900447937,0.0
1996,STP,0.0,0,0.0,0.0,0.0,0.0,987.048712395264,6.894719392212841,0.0
2000,STP,0.0,0,0.0,0.0,0.0,0.0,529.089383412262,6.271157384337884,0.0
2004,STP,0.0,0,0.0,0.0,0.0,0.0,726.560882130444,6.588322281468101,0.0
2008,STP,0.0,0,0.0,0.0,0.0,0.0,1081.8684584729,6.986444879440004,0.0
2012,STP,0.0,0,0.0,0.0,0.0,0.0,1192.0202911189,7.083404870231165,0.0
2016,STP,0.0,0,0.0,0.0,0.0,0.0,1434.87018050521,7.268829657554485,0.0
2020,STP,0.0,0,0.0,0.0,0.0,0.0,2167.22001796925,7.681200527517286,0.0
2024,STP,0.0,0,0.0,0.0,0.0,0.0,3490.56883486557,8.157819991847886,0.0
1896,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1900,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1964,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1968,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1972,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1976,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1980,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1984,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1988,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1992,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
1996,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
2000,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
2004,SUD,0.0,0,0.0,0.0,0.0,0.0,,,
2008,SUD,1.0,0,0.0,0.0,0.0,1.0,,,
2012,SUD,0.0,0,0.0,0.0,0.038461538461538464,-1.0,,,
2016,SUD,0.0,0,0.0,0.0,0.037037037037037035,0.0,,,
2020,SUD,0.0,0,0.0,0.0,0.03571428571428571,0.0,,,
2024,SUD,0.0,0,0.0,0.0,0.034482758620689655,0.0,,,
1896,SUI,3.0,0,0.0,0.0,0.03333333333333333,0.0,,,
1900,SUI,9.0,0,0.0,0.0,3.0,6.0,,,
1904,SUI,3.0,0,0.0,0.0,6.0,-6.0,,,
1908,SUI,0.0,0,0.0,0.0,5.0,-3.0,,,
1912,SUI,1.0,0,0.0,0.0,3.75,1.0,,,
1920,SUI,11.0,0,0.0,0.0,3.2,10.0,,,
1924,SUI,28.0,0,0.0,0.0,4.5,17.0,,,
1928,SUI,18.0,0,0.0,0.0,7.857142857142857,-10.0,,,
1932,SUI,2.0,0,0.0,0.0,9.125,-16.0,,,
1936,SUI,21.0,0,0.0,0.0,8.333333333333334,19.0,,,
1948,SUI,31.0,0,0.0,0.0,9.6,10.0,,,
1952,SUI,16.0,0,0.0,0.0,11.545454545454545,-15.0,,,
1956,SUI,7.0,0,0.0,0.0,11.916666666666666,-9.0,,,
1960,SUI,8.0,0,0.0,0.0,11.538461538461538,1.0,,,
1964,SUI,4.0,0,0.0,0.0,11.285714285714286,-4.0,,,
1968,SUI,11.0,0,0.0,0.0,10.8,7.0,,,
1972,SUI,13.0,0,0.0,0.0,10.8125,2.0,,,
1976,SUI,9.0,0,0.0,0.0,10.941176470588236,-4.0,,,
1980,SUI,7.0,0,0.0,0.0,10.833333333333334,-2.0,,,
1984,SUI,13.0,0,0.0,0.0,10.631578947368421,6.0,,,
1988,SUI,19.0,0,0.0,0.0,10.75,6.0,,,
1992,SUI,4.0,0,0.0,0.0,11.142857142857142,-15.0,,,
1996,SUI,7.0,0,0.0,0.0,10.818181818181818,3.0,,,
2000,SUI,9.0,0,0.0,0.0,10.652173913043478,2.0,,,
2004,SUI,5.0,0,0.0,0.0,10.583333333333334,-4.0,,,
2008,SUI,7.0,0,0.0,0.0,10.36,2.0,,,
2012,SUI,4.0,0,0.0,0.0,10.23076923076923,-3.0,,,
2016,SUI,7.0,0,0.0,0.0,10.0,3.0,,,
2020,SUI,13.0,0,0.0,0.0,9.892857142857142,6.0,,,
2024,SUI,7.0,0,0.0,0.0,10.0,-6.0,,,
1896,SUR,0.0,0,0.0,0.0,9.9,0.0,,,
1900,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SUR,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SUR,0.0,0,0.0,0.0,0.0,0.0,377.579399662016,5.933780876803284,0.0
1964,SUR,0.0,0,0.0,0.0,0.0,0.0,434.893751961714,6.075101752891318,0.0
1968,SUR,0.0,0,0.0,0.0,0.0,0.0,680.595348207639,6.52296792720307,0.0
1972,SUR,0.0,0,0.0,0.0,0.0,0.0,784.951674957789,6.6656221553241535,0.0
1976,SUR,0.0,0,0.0,0.0,0.0,0.0,1301.86536317022,7.171553409718205,0.0
1980,SUR,0.0,0,0.0,0.0,0.0,0.0,2117.87083385503,7.65816653934184,0.0
1984,SUR,0.0,0,0.0,0.0,0.0,0.0,2260.63794993629,7.723402331166057,0.0
1988,SUR,1.0,0,0.0,0.0,0.0,1.0,2886.42980207694,7.967775654813942,0.1255055417374639
1992,SUR,1.0,0,0.0,0.0,0.047619047619047616,0.0,968.895253466926,6.876156508490452,0.1454300812910865
1996,SUR,0.0,0,0.0,0.0,0.09090909090909091,-1.0,1962.88495820295,7.582170587466375,0.0
2000,SUR,0.0,0,0.0,0.0,0.08695652173913043,0.0,1988.22172925433,7.59499591482723,0.0
2004,SUR,0.0,0,0.0,0.0,0.08333333333333333,0.0,2887.7721728844,7.968240609395532,0.0
2008,SUR,0.0,0,0.0,0.0,0.08,0.0,6576.08546307249,8.791194932860886,0.0
2012,SUR,0.0,0,0.0,0.0,0.07692307692307693,0.0,8851.24050668908,9.088312898426398,0.0
2016,SUR,0.0,0,0.0,0.0,0.07407407407407407,0.0,5644.2061057532,8.638384829980152,0.0
2020,SUR,0.0,0,0.0,0.0,0.07142857142857142,0.0,4755.39221710693,8.467034456773764,0.0
2024,SUR,0.0,0,0.0,0.0,0.06896551724137931,0.0,6961.78955961526,8.848191840912996,0.0
1896,SVK,0.0,0,0.0,0.0,0.06666666666666667,0.0,,,
1900,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1964,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1968,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1972,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1976,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1980,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1984,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1988,SVK,0.0,0,0.0,0.0,0.0,0.0,,,
1992,SVK,0.0,0,0.0,0.0,0.0,0.0,2959.33644860111,7.9927203494177395,0.0
1996,SVK,3.0,0,0.0,0.0,0.0,3.0,5247.70081044708,8.565545318794339,0.3502403978200271
2000,SVK,5.0,0,0.0,0.0,0.13043478260869565,2.0,5421.6448441887,8.598154525181508,0.5815201372988176
2004,SVK,6.0,0,0.0,0.0,0.3333333333333333,1.0,10650.1290097126,9.27332728465224,0.6470169568942381
2008,SVK,6.0,0,0.0,0.0,0.56,0.0,18744.3192278346,9.838646010977017,0.6098400118579097
2012,SVK,4.0,0,0.0,0.0,0.7692307692307693,-2.0,17516.9691054078,9.770925353258123,0.40937780766754056
2016,SVK,4.0,0,0.0,0.0,0.8888888888888888,0.0,16636.0769133073,9.719328924157434,0.41155104752736404
2020,SVK,4.0,0,0.0,0.0,1.0,0.0,19735.4858280801,9.890173605380973,0.40444183889994706
2024,SVK,1.0,0,0.0,0.0,1.103448275862069,-3.0,25992.6748502048,10.165570040777842,0.09837126653878062
1896,SWE,0.0,0,0.0,0.0,1.1,0.0,,,
1900,SWE,2.0,0,0.0,0.0,0.0,2.0,,,
1904,SWE,0.0,0,0.0,0.0,1.0,-2.0,,,
1908,SWE,25.0,0,0.0,0.0,0.6666666666666666,25.0,,,
1912,SWE,65.0,1,35.33333333333333,4.857814650125915,6.75,40.0,,,
1920,SWE,64.0,0,0.0,0.0,18.4,-1.0,,,
1924,SWE,31.0,0,0.0,0.0,26.0,-33.0,,,
1928,SWE,30.0,0,0.0,0.0,26.714285714285715,-1.0,,,
1932,SWE,27.0,0,0.0,0.0,27.125,-3.0,,,
1936,SWE,28.0,0,0.0,0.0,27.11111111111111,1.0,,,
1948,SWE,56.0,0,0.0,0.0,27.2,28.0,,,
1952,SWE,39.0,0,0.0,0.0,29.818181818181817,-17.0,,,
1956,SWE,29.0,0,0.0,0.0,30.583333333333332,-10.0,,,
1960,SWE,13.0,0,0.0,0.0,30.46153846153846,-16.0,2128.36441205712,7.663109082068011,1.6964393773828084
1964,SWE,15.0,0,0.0,0.0,29.214285714285715,2.0,2961.02884624727,7.993292070116707,1.8765734904243265
1968,SWE,12.0,0,0.0,0.0,28.266666666666666,-3.0,3953.08297234501,8.282251052791812,1.4488814603072186
1972,SWE,20.0,0,0.0,0.0,27.25,8.0,6018.39052977191,8.702575148698966,2.2981703298465628
1976,SWE,7.0,0,0.0,0.0,26.823529411764707,-13.0,10852.5192441428,9.292152520417309,0.7533238380040743
1980,SWE,16.0,0,0.0,0.0,25.72222222222222,9.0,17073.0446711494,9.745256163747012,1.6418244662999257
1984,SWE,27.0,0,0.0,0.0,25.210526315789473,11.0,13080.0302290066,9.47884193609465,2.8484492285060923
1988,SWE,17.0,0,0.0,0.0,25.3,-10.0,24499.1240758517,10.106392643887647,1.6821036544905676
1992,SWE,16.0,0,0.0,0.0,24.904761904761905,-1.0,32753.4287003642,10.396762928724344,1.538940544252956
1996,SWE,8.0,0,0.0,0.0,24.5,-8.0,33022.2444768661,10.404936688418617,0.7688658027976786
2000,SWE,12.0,0,0.0,0.0,23.782608695652176,4.0,29632.5890811623,10.29663001714714,1.1654298522930524
2004,SWE,7.0,0,0.0,0.0,23.291666666666668,-5.0,42758.0048564929,10.663311704941265,0.6564564737197239
2008,SWE,5.0,0,0.0,0.0,22.64,-2.0,55817.1759726485,10.929836914134562,0.4574633674116359
2012,SWE,8.0,0,0.0,0.0,21.96153846153846,3.0,57749.5615420853,10.963871036010374,0.7296692905018981
2016,SWE,11.0,0,0.0,0.0,21.444444444444443,3.0,51703.5088332851,10.853280927309282,1.01351840735289
2020,SWE,9.0,0,0.0,0.0,21.071428571428573,-2.0,52568.5726980146,10.8698737429411,0.8279764984247957
2024,SWE,11.0,0,0.0,0.0,20.655172413793103,2.0,57117.4877440616,10.952865613974476,1.0043033839441422
1896,SWZ,0.0,0,0.0,0.0,20.333333333333332,0.0,,,
1900,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SWZ,0.0,0,0.0,0.0,0.0,0.0,,,
1960,SWZ,0.0,0,0.0,0.0,0.0,0.0,101.572799813694,4.620775780932268,0.0
1964,SWZ,0.0,0,0.0,0.0,0.0,0.0,171.608409764479,5.145215193804521,0.0
1968,SWZ,0.0,0,0.0,0.0,0.0,0.0,190.386590098492,5.249056689721966,0.0
1972,SWZ,0.0,0,0.0,0.0,0.0,0.0,315.028466244508,5.752663003772782,0.0
1976,SWZ,0.0,0,0.0,0.0,0.0,0.0,520.799625738095,6.255365372265251,0.0
1980,SWZ,0.0,0,0.0,0.0,0.0,0.0,908.375601827987,6.811657951469111,0.0
1984,SWZ,0.0,0,0.0,0.0,0.0,0.0,726.345118603826,6.588025271850005,0.0
1988,SWZ,0.0,0,0.0,0.0,0.0,0.0,865.25154443731,6.763020267474635,0.0
1992,SWZ,0.0,0,0.0,0.0,0.0,0.0,1361.8169795148,7.216575101406148,0.0
1996,SWZ,0.0,0,0.0,0.0,0.0,0.0,1619.19119707662,7.389682042490312,0.0
2000,SWZ,0.0,0,0.0,0.0,0.0,0.0,1629.67038842815,7.3961330576642075,0.0
2004,SWZ,0.0,0,0.0,0.0,0.0,0.0,2525.5640452625,7.834219701025287,0.0
2008,SWZ,0.0,0,0.0,0.0,0.0,0.0,2946.8606613746,7.988495700104653,0.0
2012,SWZ,0.0,0,0.0,0.0,0.0,0.0,4224.54789174487,8.348667526194486,0.0
2016,SWZ,0.0,0,0.0,0.0,0.0,0.0,3238.17611961364,8.08276552423885,0.0
2020,SWZ,0.0,0,0.0,0.0,0.0,0.0,3466.56936278145,8.150920727639,0.0
2024,SWZ,0.0,0,0.0,0.0,0.0,0.0,3909.55892378182,8.271179839399274,0.0
1896,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1900,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1904,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1908,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1912,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1920,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1924,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1928,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1932,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1936,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1948,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1952,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
1956,SYR,0.0,0,0.0,0.0,0.0,0.0,,,
